response,ev,av,grr,pv,tv,pct_grr,pct_ev,pct_av,pct_pv,ndc,verdict
warp_um,0.02427636753549267,0.13242748664843268,0.13463424987995862,1.2705963611808915,1.2777094717841226,10.537156752228096,1.8999912007848307,10.364444310138694,99.4432920190144,13,marginal
bow_um,0.012499993192911958,0.007363558298768961,0.014507646971242943,0.02154756244657342,0.025976321295194893,55.849505426030326,48.12072137105961,28.34719441251704,82.95078506962913,2,unacceptable
sfqr_max_nm,26.542121177843608,35.240211786310255,44.1175330607156,133.33761666516762,140.4467042735803,31.412294997522867,18.898358145977866,25.09151921262944,94.93823109258251,4,unacceptable
sfqr_mean_nm,1.747729135516064,3.9551971778260406,4.324134809024206,11.723880444918038,12.495899908903976,34.604428977084204,13.986420732057212,31.651959495992426,93.82181779932606,3,unacceptable
